index	original	background	difference
936	6897	2177	4720
937	6989	2313	4676
938	6765	2104	4661
939	7124	2395	4729
940	7303	2479	4824
941	7482	2596	4886
942	7011	2206	4805
943	6767	1908	4859
944	7046	2213	4833
945	7234	2408	4826
946	6971	2194	4777
947	6982	2101	4881
948	7110	2264	4846
949	7165	2379	4786
950	7231	2338	4893
951	7044	2207	4837
952	7070	2303	4767
953	7140	2359	4781
954	7038	2210	4828
955	6962	2140	4822
956	7180	2335	4845
957	7595	2619	4976
958	7134	2238	4896
959	6953	2082	4871
960	7149	2326	4823
961	7281	2406	4875
962	7217	2281	4936
963	7321	2307	5014
964	7648	2615	5033
965	7405	2444	4961
966	6933	2087	4846
967	6918	2036	4882
968	7357	2373	4984
969	7346	2373	4973
970	7020	2167	4853
971	6925	2085	4840
972	7040	2162	4878
973	7230	2327	4903
974	7210	2229	4981
975	7009	2064	4945
976	7266	2278	4988
977	7330	2298	5032
978	7013	2115	4898
979	7091	2122	4969
980	7369	2330	5039
981	7488	2385	5103
982	7262	2166	5096
983	7233	2082	5151
984	7458	2324	5134
985	7533	2351	5182
986	7430	2240	5190
987	7212	2102	5110
988	7338	2282	5056
989	7374	2368	5006
990	7132	2125	5007
991	7009	2029	4980
992	7329	2332	4997
993	7490	2435	5055
994	7278	2174	5104
995	7144	2026	5118
996	7344	2292	5052
997	7471	2364	5107
998	7293	2148	5145
999	7217	2148	5069
1000	7333	2266	5067
1001	7361	2289	5072
1002	7235	2129	5106
1003	7109	2008	5101
1004	7400	2309	5091
1005	7530	2390	5140
1006	7232	2123	5109
1007	7097	2027	5070
1008	7345	2274	5071
1009	7504	2405	5099
1010	7633	2462	5171
1011	7380	2244	5136
1012	7192	2226	4966
1013	7615	2543	5072
1014	7294	2250	5044
1015	7074	2041	5033
1016	7323	2255	5068
1017	7447	2340	5107
1018	7349	2206	5143
1019	7123	2031	5092
1020	7411	2273	5138
1021	7581	2397	5184
1022	7563	2303	5260
1023	7551	2200	5351
1024	7522	2305	5217
1025	7485	2331	5154
1026	7364	2126	5238
1027	7244	2052	5192
1028	7608	2383	5225
1029	7554	2395	5159
1030	7510	2251	5259
1031	7466	2148	5318
1032	7519	2265	5254
1033	7579	2331	5248
1034	7503	2236	5267
1035	7422	2107	5315
1036	7570	2216	5354
1037	7807	2421	5386
1038	7662	2357	5305
1039	7504	2218	5286
1040	7558	2339	5219
1041	7694	2440	5254
1042	7543	2241	5302
1043	7292	2065	5227
1044	7233	2094	5139
1045	7644	2420	5224
1046	7463	2280	5183
1047	7224	2060	5164
1048	7526	2320	5206
1049	7647	2457	5190
1050	7474	2253	5221
1051	7282	2133	5149
1052	7618	2474	5144
1053	7715	2467	5248
1054	8012	2739	5273
1055	7507	2347	5160
1056	7381	2236	5145
1057	7565	2416	5149
1058	7403	2248	5155
1059	7208	2045	5163
1060	7411	2287	5124
1061	7499	2397	5102
1062	7188	2158	5030
1063	7098	2132	4966
1064	7210	2267	4943
1065	7243	2370	4873
1066	7172	2211	4961
1067	7024	2044	4980
1068	7385	2345	5040
1069	7391	2386	5005
1070	7312	2248	5064
1071	7324	2140	5184
1072	7385	2192	5193
1073	7659	2384	5275
1074	7577	2263	5314
1075	7316	2022	5294
1076	7623	2334	5289
1077	7618	2415	5203
1078	7391	2186	5205
1079	7418	2158	5260
1080	7750	2417	5333
1081	7659	2383	5276
1082	7557	2225	5332
1083	7410	2064	5346
1084	7454	2238	5216
1085	7475	2251	5224
1086	7399	2166	5233
1087	7301	2074	5227
1088	7525	2271	5254
1089	7624	2372	5252
1090	7531	2176	5355
1091	7608	2166	5442
1092	7752	2376	5376
1093	7677	2412	5265
1094	7512	2178	5334
1095	7272	2024	5248
1096	7412	2213	5199
1097	7577	2393	5184
1098	7333	2238	5095
1099	7120	2034	5086
1100	7256	2121	5135
1101	7629	2381	5248
1102	7440	2219	5221
1103	7251	2093	5158
1104	7560	2275	5285
1105	7523	2306	5217
1106	7328	2126	5202
1107	7284	2045	5239
1108	7420	2218	5202
1109	7523	2274	5249
1110	7376	2117	5259
1111	7515	2210	5305
1112	7673	2375	5298
1113	7728	2419	5309
1114	7545	2188	5357
1115	7286	2008	5278
1116	7243	2148	5095
1117	7509	2279	5230
1118	7529	2255	5274
1119	7363	2114	5249
1120	7535	2211	5324
1121	7694	2272	5422
1122	7600	2241	5359
1123	7539	2161	5378
1124	7869	2421	5448
1125	7902	2422	5480
1126	7545	2134	5411
1127	7368	2017	5351
1128	7581	2213	5368
1129	7691	2265	5426
1130	7620	2083	5537
1131	7530	2030	5500
1132	7725	2202	5523
1133	7916	2350	5566
1134	7691	2147	5544
1135	7417	2014	5403
1136	7826	2348	5478
1137	7926	2436	5490
1138	7696	2194	5502
1139	7590	2072	5518
1140	7750	2286	5464
1141	7821	2313	5508
1142	7751	2208	5543
1143	7819	2236	5583
1144	7932	2341	5591
1145	7825	2322	5503
1146	7795	2219	5576
1147	7710	2066	5644
1148	7826	2198	5628
1149	7900	2295	5605
1150	7653	2112	5541
1151	7825	2229	5596
1152	7947	2258	5689
1153	7985	2297	5688
1154	7853	2198	5655
1155	7726	2114	5612
1156	7999	2273	5726
1157	8359	2557	5802
1158	7961	2252	5709
1159	7706	2035	5671
1160	8060	2354	5706
1161	8066	2420	5646
1162	7934	2175	5759
1163	7945	2094	5851
1164	8062	2237	5825
1165	8171	2392	5779
1166	8041	2229	5812
1167	7995	2091	5904
1168	8373	2368	6005
1169	8325	2397	5928
1170	7976	2122	5854
1171	8244	2291	5953
1172	8413	2526	5887
1173	8309	2493	5816
1174	8047	2218	5829
1175	7803	2044	5759
1176	8124	2264	5860
1177	8366	2330	6036
1178	8245	2166	6079
1179	7996	1969	6027
1180	8180	2129	6051
1181	8300	2350	5950
1182	8157	2175	5982
1183	7992	2031	5961
1184	8238	2261	5977
1185	8331	2301	6030
1186	8262	2165	6097
1187	8091	2025	6066
1188	8211	2117	6094
1189	8440	2300	6140
1190	8376	2216	6160
1191	8272	2052	6220
1192	8492	2265	6227
1193	8495	2345	6150
1194	8120	2102	6018
1195	8153	1992	6161
1196	8377	2174	6203
1197	8501	2347	6154
1198	8388	2164	6224
1199	8399	2134	6265
1200	8723	2452	6271
1201	8839	2518	6321
1202	8439	2153	6286
1203	8276	2086	6190
1204	8674	2336	6338
1205	8962	2526	6436
1206	8698	2241	6457
1207	8449	2053	6396
1208	8431	2160	6271
1209	8562	2290	6272
1210	8486	2208	6278
1211	8483	2122	6361
1212	8627	2253	6374
1213	8778	2360	6418
1214	8583	2188	6395
1215	8424	2069	6355
1216	8468	2219	6249
1217	8724	2355	6369
1218	8618	2218	6400
1219	8561	2091	6470
1220	8812	2283	6529
1221	8949	2369	6580
1222	8726	2212	6514
1223	8563	2069	6494
1224	8777	2226	6551
1225	8839	2297	6542
1226	8674	2102	6572
1227	8596	1948	6648
1228	9038	2346	6692
1229	9051	2439	6612
1230	8875	2197	6678
1231	8703	2083	6620
1232	8911	2292	6619
1233	9048	2317	6731
1234	8940	2155	6785
1235	8830	2086	6744
1236	9058	2326	6732
1237	9144	2387	6757
1238	8929	2157	6772
1239	8798	1943	6855
1240	9103	2227	6876
1241	9300	2458	6842
1242	9023	2173	6850
1243	8939	2019	6920
1244	9193	2252	6941
1245	9393	2406	6987
1246	9225	2162	7063
1247	9177	2099	7078
1248	9366	2310	7056
