index	original	background	difference
2547	2036	0	2036
2548	2040	0	2040
2549	2041	0	2041
2550	2053	0	2053
2551	2043	0	2043
2552	2043	0	2043
2553	2058	0	2058
2554	2039	0	2039
2555	2019	0	2019
2556	2029	0	2029
2557	2015	0	2015
2558	2032	0	2032
2559	2055	0	2055
2560	2026	0	2026
2561	2006	0	2006
2562	2008	0	2008
2563	1978	0	1978
2564	1965	0	1965
2565	1971	0	1971
2566	1980	0	1980
2567	1977	0	1977
2568	1995	0	1995
2569	2003	0	2003
2570	2040	0	2040
2571	2041	0	2041
2572	2023	0	2023
2573	2034	0	2034
2574	2053	0	2053
2575	2050	0	2050
2576	2037	0	2037
2577	2076	0	2076
2578	2048	0	2048
2579	2042	0	2042
2580	2055	0	2055
2581	2055	0	2055
2582	2063	0	2063
2583	2050	0	2050
2584	2063	0	2063
2585	2055	0	2055
2586	2078	0	2078
2587	2063	0	2063
2588	2041	0	2041
2589	2012	0	2012
2590	2044	0	2044
2591	2004	0	2004
2592	2015	0	2015
2593	2066	0	2066
2594	2022	0	2022
2595	2005	0	2005
2596	2028	0	2028
2597	2038	0	2038
2598	2033	0	2033
2599	2045	0	2045
2600	2050	0	2050
2601	2055	0	2055
2602	2035	0	2035
2603	2022	0	2022
2604	2007	0	2007
2605	2036	0	2036
2606	2027	0	2027
2607	2029	0	2029
2608	2042	0	2042
2609	1992	0	1992
2610	2008	0	2008
2611	2006	0	2006
2612	2013	0	2013
2613	2018	0	2018
2614	2006	0	2006
2615	2015	0	2015
2616	2011	0	2011
2617	2022	0	2022
2618	2038	0	2038
2619	2031	0	2031
2620	2033	0	2033
2621	2040	0	2040
2622	2065	0	2065
2623	2064	0	2064
2624	2060	0	2060
2625	2058	0	2058
2626	2068	0	2068
2627	2079	0	2079
2628	2064	0	2064
2629	2047	0	2047
2630	2084	0	2084
2631	2124	0	2124
2632	2105	0	2105
2633	2104	0	2104
2634	2093	0	2093
2635	2088	0	2088
2636	2127	0	2127
2637	2141	0	2141
2638	2130	0	2130
2639	2093	0	2093
2640	2084	0	2084
2641	2085	0	2085
2642	2096	0	2096
2643	2091	0	2091
2644	2108	0	2108
2645	2147	0	2147
2646	2117	0	2117
2647	2081	0	2081
2648	2121	0	2121
2649	2131	0	2131
2650	2138	0	2138
2651	2124	0	2124
2652	2125	0	2125
2653	2110	0	2110
