index	original	background	difference
1261	9398	2279	7119
1262	9433	2356	7077
1263	9203	2140	7063
1264	9386	2270	7116
1265	9477	2306	7171
1266	9358	2172	7186
1267	9237	2077	7160
1268	9356	2265	7091
1269	9449	2360	7089
1270	9216	2090	7126
1271	9266	2018	7248
1272	10248	2800	7448
1273	10107	2613	7494
1274	9629	2199	7430
1275	9427	2020	7407
1276	9601	2170	7431
1277	9897	2318	7579
1278	9751	2147	7604
1279	9571	2074	7497
1280	9802	2336	7466
1281	9829	2322	7507
1282	9863	2231	7632
1283	9682	2074	7608
1284	9886	2231	7655
1285	9977	2338	7639
1286	9798	2148	7650
1287	9731	2081	7650
1288	9930	2294	7636
1289	10081	2413	7668
1290	9913	2223	7690
1291	9816	2090	7726
1292	10233	2336	7897
1293	10259	2376	7883
1294	9873	2080	7793
1295	9748	1955	7793
1296	10539	2609	7930
1297	10636	2672	7964
1298	10131	2230	7901
1299	10117	2150	7967
1300	10327	2297	8030
1301	10451	2380	8071
1302	10291	2168	8123
1303	10155	2037	8118
1304	10471	2322	8149
1305	10663	2461	8202
1306	10454	2209	8245
1307	10429	2127	8302
1308	10670	2318	8352
1309	10935	2473	8462
1310	10559	2231	8328
1311	10388	2073	8315
1312	10673	2328	8345
1313	10795	2314	8481
1314	10786	2227	8559
1315	10740	2166	8574
1316	10943	2337	8606
1317	10889	2354	8535
1318	10731	2142	8589
1319	10610	2012	8598
1320	10846	2251	8595
1321	11162	2486	8676
1322	10895	2199	8696
1323	10591	1991	8600
1324	10874	2188	8686
1325	10944	2234	8710
1326	10887	2101	8786
1327	10873	1996	8877
1328	11141	2259	8882
1329	11296	2421	8875
1330	11070	2224	8846
1331	10904	2001	8903
1332	11005	2165	8840
1333	11261	2371	8890
1334	11193	2163	9030
1335	11058	2014	9044
1336	11259	2263	8996
1337	11343	2353	8990
1338	11258	2162	9096
1339	11171	2013	9158
1340	11424	2250	9174
1341	11606	2383	9223
1342	11287	2153	9134
1343	11103	2021	9082
1344	11260	2208	9052
1345	11535	2338	9197
1346	11557	2301	9256
1347	11398	2147	9251
1348	11461	2204	9257
1349	11512	2270	9242
1350	11351	2116	9235
1351	11200	1973	9227
1352	11712	2397	9315
1353	11795	2408	9387
1354	11470	2075	9395
1355	11517	2037	9480
1356	11747	2233	9514
1357	11769	2295	9474
1358	11858	2268	9590
1359	11860	2216	9644
1360	11805	2270	9535
1361	11856	2333	9523
1362	11806	2169	9637
1363	11546	2027	9519
1364	11823	2304	9519
1365	12009	2417	9592
1366	11932	2244	9688
1367	11788	2075	9713
1368	12064	2308	9756
1369	12160	2392	9768
1370	12056	2208	9848
1371	11856	2066	9790
1372	12060	2287	9773
1373	12281	2466	9815
1374	11999	2257	9742
1375	11833	2075	9758
1376	11986	2257	9729
1377	11958	2282	9676
1378	11936	2197	9739
1379	11903	2113	9790
1380	12050	2228	9822
1381	12110	2299	9811
1382	11965	2154	9811
1383	11800	2024	9776
1384	11915	2215	9700
1385	12090	2341	9749
1386	11935	2127	9808
1387	11869	2015	9854
1388	12351	2460	9891
1389	12353	2541	9812
1390	11945	2249	9696
1391	11957	2153	9804
1392	12221	2308	9913
1393	12225	2376	9849
1394	11990	2120	9870
1395	11803	1952	9851
1396	12061	2215	9846
1397	12218	2396	9822
1398	12178	2165	10013
1399	12247	2139	10108
1400	12234	2307	9927
1401	12298	2360	9938
1402	12090	2148	9942
1403	12098	2110	9988
1404	12339	2250	10089
1405	12466	2318	10148
1406	12177	2107	10070
1407	12161	2024	10137
1408	12326	2128	10198
1409	12437	2305	10132
1410	12327	2198	10129
1411	12212	2039	10173
1412	12293	2176	10117
1413	12368	2341	10027
1414	12330	2225	10105
1415	12370	2150	10220
1416	12611	2295	10316
1417	12685	2349	10336
1418	12657	2293	10364
1419	12434	2164	10270
1420	12610	2233	10377
1421	12721	2367	10354
1422	12462	2148	10314
1423	12447	2065	10382
1424	12770	2403	10367
1425	12844	2454	10390
1426	12538	2129	10409
1427	12482	1983	10499
1428	12824	2319	10505
1429	12871	2344	10527
1430	12585	2108	10477
1431	12480	2034	10446
1432	12597	2249	10348
1433	12794	2392	10402
1434	12751	2180	10571
1435	12650	2084	10566
1436	12852	2443	10409
1437	13006	2512	10494
1438	12659	2223	10436
1439	12611	2140	10471
1440	13065	2446	10619
1441	12935	2397	10538
1442	12504	2109	10395
1443	12371	2021	10350
1444	12696	2329	10367
1445	12735	2358	10377
1446	12377	2080	10297
1447	12323	1978	10345
1448	12584	2217	10367
1449	12668	2286	10382
1450	12614	2206	10408
1451	12388	2063	10325
1452	12549	2201	10348
1453	12500	2214	10286
1454	12231	2004	10227
1455	12200	1985	10215
1456	12532	2296	10236
1457	12533	2331	10202
1458	12248	2121	10127
1459	12133	1959	10174
1460	12436	2261	10175
1461	12541	2397	10144
1462	12209	2118	10091
1463	12209	2110	10099
1464	12253	2232	10021
1465	12259	2280	9979
1466	12322	2298	10024
1467	12039	2135	9904
1468	12202	2327	9875
1469	12473	2436	10037
1470	12283	2195	10088
1471	12005	2025	9980
1472	12233	2253	9980
1473	12289	2302	9987
1474	12259	2161	10098
1475	12179	2042	10137
1476	12296	2298	9998
1477	12416	2417	9999
1478	12011	2154	9857
1479	12050	2062	9988
1480	12147	2214	9933
1481	12223	2285	9938
1482	12266	2200	10066
1483	12316	2154	10162
1484	12431	2336	10095
1485	12535	2445	10090
1486	12397	2338	10059
1487	12164	2159	10005
1488	12365	2245	10120
1489	12379	2284	10095
1490	12185	2101	10084
1491	12440	2242	10198
1492	12455	2353	10102
1493	12246	2291	9955
1494	12058	2064	9994
1495	12101	2018	10083
1496	12395	2318	10077
1497	12416	2305	10111
1498	12293	2103	10190
1499	12005	1994	10011
1500	12225	2222	10003
1501	12336	2355	9981
1502	12150	2151	9999
1503	12046	2062	9984
1504	12165	2304	9861
1505	12280	2456	9824
1506	11947	2200	9747
1507	11788	2012	9776
1508	11937	2105	9832
1509	12372	2439	9933
1510	12018	2179	9839
1511	11730	1972	9758
1512	12020	2251	9769
1513	12196	2405	9791
1514	12077	2301	9776
1515	11834	2114	9720
1516	12012	2322	9690
1517	12081	2394	9687
1518	11994	2252	9742
1519	11726	2053	9673
1520	11927	2274	9653
1521	12202	2465	9737
1522	12010	2315	9695
1523	11666	2068	9598
1524	11649	2134	9515
1525	11826	2270	9556
1526	11776	2206	9570
1527	11729	2044	9685
1528	11706	2166	9540
1529	11732	2247	9485
1530	11604	2107	9497
1531	11723	2136	9587
1532	11871	2296	9575
1533	11800	2306	9494
1534	11757	2175	9582
1535	11652	2154	9498
1536	11701	2210	9491
1537	11709	2299	9410
1538	11680	2300	9380
1539	11595	2184	9411
1540	11849	2368	9481
1541	11843	2379	9464
1542	11778	2361	9417
1543	11788	2322	9466
1544	11673	2292	9381
1545	11529	2247	9282
1546	11356	2061	9295
1547	11341	2033	9308
1548	11590	2243	9347
1549	11583	2313	9270
1550	11497	2150	9347
1551	11207	1977	9230
1552	11570	2319	9251
1553	11703	2463	9240
1554	11301	2154	9147
1555	11180	2036	9144
1556	11360	2200	9160
1557	11522	2400	9122
1558	11142	2116	9026
1559	11072	2015	9057
1560	11270	2189	9081
1561	11469	2367	9102
1562	11252	2203	9049
1563	11116	2081	9035
1564	11248	2246	9002
1565	11469	2315	9154
1566	11208	2139	9069
1567	10942	2042	8900
1568	11543	2508	9035
1569	11610	2518	9092
1570	11133	2146	8987
1571	10927	2057	8870
1572	12091	3058	9033
1573	11664	2799	8865
1574	10865	2133	8732
1575	10820	2062	8758
1576	11385	2509	8876
1577	11253	2439	8814
1578	10938	2207	8731
1579	10911	2216	8695
1580	10924	2302	8622
1581	11074	2346	8728
1582	10740	2127	8613
1583	10576	2033	8543
1584	10755	2122	8633
1585	10789	2239	8550
1586	10682	2171	8511
1587	10494	2067	8427
1588	10662	2220	8442
1589	10882	2381	8501
1590	10544	2170	8374
1591	10349	1989	8360
1592	10689	2234	8455
1593	10687	2261	8426
1594	10457	2120	8337
1595	10590	2194	8396
1596	11186	2696	8490
1597	10907	2516	8391
1598	10395	2152	8243
1599	10342	2026	8316
1600	10629	2244	8385
1601	10712	2249	8463
1602	10524	2207	8317
1603	10401	2145	8256
1604	10642	2260	8382
1605	10639	2272	8367
1606	10498	2125	8373
1607	10406	2095	8311
1608	10613	2274	8339
1609	10642	2256	8386
1610	10415	2083	8332
1611	10235	2013	8222
1612	10599	2271	8328
1613	10565	2307	8258
1614	10489	2220	8269
1615	10333	2033	8300
1616	10583	2270	8313
1617	10750	2351	8399
1618	10724	2306	8418
1619	10628	2183	8445
1620	10693	2339	8354
1621	10673	2390	8283
1622	10367	2134	8233
1623	10303	2042	8261
1624	10701	2442	8259
1625	10645	2469	8176
1626	10411	2191	8220
1627	10279	2054	8225
1628	10781	2492	8289
1629	10857	2581	8276
1630	10337	2218	8119
1631	10137	1995	8142
1632	10408	2306	8102
1633	10443	2322	8121
1634	10322	2166	8156
1635	10132	2055	8077
1636	10425	2212	8213
1637	10465	2242	8223
1638	10181	2081	8100
1639	10138	2059	8079
1640	10693	2437	8256
1641	10726	2474	8252
1642	10410	2254	8156
1643	10173	2024	8149
1644	10265	2165	8100
1645	10278	2255	8023
1646	10167	2163	8004
1647	9987	2027	7960
1648	10250	2276	7974
1649	10319	2355	7964
1650	10103	2121	7982
1651	9994	2017	7977
1652	10279	2259	8020
1653	10318	2327	7991
1654	9922	2061	7861
1655	9870	2007	7863
1656	10149	2175	7974
1657	10109	2188	7921
1658	10051	2117	7934
1659	9939	2056	7883
1660	10217	2347	7870
1661	10511	2551	7960
1662	10221	2251	7970
1663	9952	2063	7889
1664	10206	2282	7924
1665	10260	2343	7917
1666	10024	2205	7819
1667	10011	2147	7864
1668	10140	2264	7876
1669	10082	2311	7771
1670	10089	2189	7900
1671	10096	2143	7953
1672	10031	2273	7758
1673	10140	2308	7832
1674	10008	2139	7869
1675	9826	1986	7840
1676	10117	2191	7926
1677	10241	2302	7939
1678	10147	2173	7974
1679	9982	2052	7930
1680	10299	2358	7941
1681	10432	2458	7974
1682	10052	2202	7850
1683	9909	2014	7895
1684	10250	2324	7926
1685	10232	2361	7871
1686	9915	2076	7839
1687	10005	2102	7903
1688	10153	2248	7905
1689	10088	2261	7827
1690	10000	2155	7845
1691	9921	2074	7847
1692	10225	2336	7889
1693	10227	2333	7894
1694	9968	2066	7902
1695	9894	2042	7852
1696	10092	2237	7855
1697	10202	2314	7888
1698	9937	2162	7775
1699	9909	2089	7820
1700	10306	2376	7930
1701	10405	2466	7939
1702	10032	2141	7891
1703	9980	2063	7917
1704	10070	2210	7860
1705	10129	2312	7817
1706	10017	2129	7888
1707	9905	2072	7833
1708	10295	2344	7951
1709	10480	2505	7975
1710	10275	2361	7914
1711	10032	2130	7902
1712	10203	2292	7911
1713	10393	2412	7981
1714	10063	2185	7878
1715	9730	1974	7756
1716	9951	2193	7758
1717	10202	2306	7896
1718	10026	2158	7868
1719	9972	2093	7879
1720	10209	2338	7871
1721	10151	2343	7808
1722	10197	2160	8037
1723	10050	2043	8007
1724	10260	2302	7958
1725	10327	2405	7922
1726	10044	2173	7871
1727	10007	2048	7959
1728	10035	2082	7953
1729	10287	2320	7967
1730	10154	2142	8012
1731	10072	2064	8008
1732	10193	2251	7942
1733	10291	2257	8034
1734	10163	2084	8079
1735	9998	1949	8049
1736	10220	2124	8096
1737	10421	2349	8072
1738	10341	2275	8066
1739	10110	2099	8011
1740	10258	2237	8021
1741	10358	2307	8051
1742	10294	2191	8103
1743	10153	2101	8052
1744	10213	2223	7990
1745	10315	2265	8050
1746	10234	2116	8118
1747	10329	2092	8237
1748	10378	2240	8138
1749	10397	2309	8088
1750	10230	2116	8114
1751	10224	1960	8264
1752	10465	2179	8286
1753	10544	2349	8195
1754	10276	2187	8089
1755	10162	2007	8155
1756	10410	2250	8160
1757	10452	2339	8113
1758	10289	2144	8145
1759	10154	1993	8161
1760	10449	2183	8266
1761	10439	2227	8212
1762	10303	2138	8165
1763	10201	2017	8184
1764	10582	2287	8295
1765	10593	2379	8214
1766	10349	2114	8235
1767	10221	2032	8189
1768	10340	2155	8185
1769	10454	2246	8208
1770	10312	2155	8157
1771	10446	2132	8314
1772	10630	2307	8323
1773	10716	2430	8286
1774	10627	2337	8290
1775	10431	2098	8333
1776	10577	2229	8348
1777	10724	2289	8435
1778	10418	2060	8358
1779	10251	1953	8298
1780	10403	2130	8273
1781	10526	2246	8280
1782	10619	2244	8375
1783	10544	2097	8447
1784	10529	2126	8403
1785	10837	2362	8475
1786	10738	2249	8489
1787	10503	1998	8505
1788	10717	2225	8492
1789	10814	2359	8455
1790	10812	2239	8573
1791	10597	2057	8540
1792	10674	2142	8532
1793	10883	2371	8512
1794	10658	2126	8532
1795	10400	1983	8417
1796	10642	2252	8390
1797	10897	2338	8559
1798	10782	2241	8541
1799	10694	2159	8535
1800	10843	2333	8510
1801	10824	2324	8500
1802	10607	2066	8541
1803	10517	2004	8513
1804	10695	2185	8510
1805	11156	2514	8642
1806	10869	2213	8656
1807	10583	1967	8616
1808	10819	2214	8605
1809	10910	2188	8722
1810	10805	2083	8722
1811	10754	2017	8737
1812	10924	2118	8806
1813	11185	2394	8791
1814	11007	2299	8708
1815	10773	2067	8706
1816	11103	2351	8752
1817	11174	2450	8724
1818	10922	2248	8674
1819	10666	2030	8636
1820	10837	2136	8701
1821	10939	2241	8698
1822	10928	2161	8767
1823	10763	1999	8764
1824	10921	2215	8706
1825	11153	2336	8817
1826	10899	2106	8793
1827	10853	2105	8748
1828	11394	2520	8874
1829	11301	2415	8886
1830	11059	2194	8865
1831	10781	2031	8750
1832	11077	2285	8792
1833	11050	2342	8708
1834	10724	2104	8620
1835	10600	1971	8629
1836	10867	2166	8701
1837	11141	2306	8835
1838	11222	2292	8930
1839	11020	2106	8914
1840	11075	2180	8895
1841	11000	2233	8767
1842	10671	2075	8596
1843	10676	1997	8679
1844	10930	2168	8762
1845	11121	2315	8806
1846	10785	2072	8713
1847	10683	1994	8689
1848	10816	2159	8657
1849	10762	2239	8523
1850	10630	2124	8506
1851	10583	2017	8566
1852	10755	2133	8622
1853	10908	2247	8661
1854	10911	2161	8750
1855	10654	2009	8645
1856	10833	2234	8599
1857	10968	2360	8608
1858	10685	2160	8525
1859	10584	2014	8570
1860	10769	2169	8600
1861	10846	2300	8546
1862	10616	2119	8497
1863	10409	1957	8452
1864	10662	2235	8427
1865	10917	2521	8396
1866	10513	2160	8353
1867	10254	1921	8333
1868	10546	2210	8336
1869	10745	2370	8375
1870	10353	2051	8302
1871	10290	1934	8356
1872	10681	2306	8375
1873	10641	2293	8348
1874	10226	1940	8286
1875	10091	1820	8271
1876	10630	2341	8289
1877	10633	2409	8224
1878	10191	2036	8155
1879	10037	1889	8148
1880	10556	2314	8242
1881	10591	2423	8168
1882	10124	2063	8061
1883	10031	1917	8114
1884	10272	2234	8038
1885	10250	2308	7942
1886	10004	1990	8014
1887	9849	1856	7993
1888	10291	2292	7999
1889	10339	2438	7901
1890	10017	2153	7864
1891	9851	1949	7902
1892	10107	2254	7853
1893	10064	2284	7780
1894	9811	2041	7770
1895	9711	1898	7813
1896	10147	2217	7930
1897	10236	2354	7882
1898	9909	2105	7804
1899	9758	1922	7836
1900	10028	2168	7860
1901	10072	2272	7800
1902	9822	2062	7760
1903	9566	1883	7683
1904	9815	2078	7737
1905	9917	2216	7701
1906	9654	2002	7652
1907	9514	1924	7590
1908	9837	2209	7628
1909	10006	2355	7651
1910	9675	2070	7605
1911	9549	1910	7639
1912	9779	2144	7635
1913	9900	2329	7571
1914	9755	2219	7536
1915	9719	2177	7542
1916	9804	2364	7440
1917	9852	2383	7469
1918	9561	2140	7421
1919	9342	1946	7396
1920	9613	2230	7383
1921	9650	2346	7304
1922	9323	2022	7301
1923	9337	1962	7375
1924	9647	2286	7361
1925	9498	2267	7231
1926	9150	1998	7152
1927	9197	1989	7208
1928	9495	2267	7228
1929	9535	2443	7092
1930	9171	2060	7111
1931	9005	1881	7124
1932	9312	2208	7104
1933	9312	2278	7034
1934	8957	2023	6934
1935	8836	1941	6895
1936	9032	2163	6869
1937	9480	2470	7010
1938	9188	2185	7003
1939	8659	1865	6794
1940	8986	2144	6842
1941	9138	2326	6812
1942	8788	2121	6667
1943	8576	1897	6679
1944	8855	2131	6724
1945	9031	2303	6728
1946	8760	2059	6701
1947	8461	1905	6556
1948	8785	2223	6562
1949	8971	2332	6639
1950	8602	2076	6526
1951	8382	1941	6441
1952	8834	2238	6596
1953	8906	2319	6587
1954	8581	2132	6449
1955	8316	1926	6390
1956	8544	2125	6419
1957	8598	2281	6317
1958	8327	2030	6297
1959	8374	2026	6348
1960	8620	2272	6348
1961	8567	2278	6289
1962	8355	2014	6341
1963	8172	1875	6297
1964	8333	2089	6244
1965	8583	2305	6278
1966	8419	2100	6319
1967	8266	1978	6288
1968	8472	2269	6203
1969	8449	2363	6086
1970	8205	2064	6141
1971	8025	1856	6169
1972	8073	2005	6068
1973	8367	2309	6058
1974	8063	2056	6007
1975	7842	1861	5981
1976	8049	2069	5980
1977	8328	2330	5998
1978	8199	2213	5986
1979	7971	2045	5926
1980	8329	2303	6026
1981	8353	2376	5977
1982	8052	2127	5925
1983	7854	1952	5902
1984	7950	2213	5737
1985	8331	2500	5831
1986	8042	2212	5830
1987	7627	1866	5761
1988	7847	2095	5752
1989	8158	2406	5752
1990	7732	2098	5634
1991	7692	1955	5737
1992	8024	2269	5755
1993	8123	2412	5711
1994	7691	2043	5648
1995	7575	1881	5694
1996	7870	2150	5720
1997	7911	2279	5632
1998	7600	1977	5623
1999	7576	1911	5665
2000	7850	2193	5657
2001	7869	2283	5586
2002	7525	1962	5563
2003	7618	1961	5657
2004	7942	2300	5642
2005	7941	2404	5537
2006	7529	2103	5426
2007	7389	1933	5456
2008	7853	2336	5517
2009	7933	2403	5530
2010	7873	2368	5505
2011	7599	2161	5438
2012	7635	2238	5397
2013	7867	2391	5476
2014	7504	2108	5396
2015	7313	1880	5433
2016	7586	2193	5393
2017	7625	2320	5305
2018	7320	2032	5288
2019	7120	1874	5246
2020	7476	2167	5309
2021	7697	2362	5335
2022	7306	2027	5279
2023	7320	1923	5397
2024	7685	2276	5409
2025	7616	2321	5295
2026	7352	2122	5230
2027	7312	2044	5268
2028	7389	2211	5178
2029	7397	2242	5155
2030	7261	2010	5251
2031	7182	1919	5263
2032	7463	2244	5219
2033	7563	2336	5227
2034	7598	2292	5306
2035	7302	2033	5269
2036	7334	2184	5150
2037	7719	2442	5277
2038	7387	2103	5284
2039	7228	1936	5292
2040	7384	2190	5194
2041	7480	2283	5197
2042	7337	2079	5258
2043	7117	1904	5213
2044	7427	2227	5200
2045	7764	2491	5273
2046	7281	2148	5133
2047	6936	1878	5058
2048	7227	2172	5055
2049	7528	2325	5203
2050	7166	2010	5156
2051	7078	1887	5191
2052	7458	2273	5185
2053	7689	2439	5250
2054	7238	2099	5139
2055	7123	1948	5175
2056	7517	2271	5246
2057	7391	2255	5136
2058	7108	1942	5166
2059	7019	1876	5143
2060	7276	2168	5108
2061	7489	2345	5144
2062	7218	2074	5144
2063	7242	2072	5170
2064	7486	2349	5137
2065	7405	2313	5092
2066	7145	1982	5163
2067	7031	1870	5161
2068	7532	2300	5232
2069	7642	2453	5189
2070	7182	2076	5106
2071	6980	1924	5056
2072	7268	2185	5083
2073	7606	2486	5120
2074	7319	2196	5123
2075	6890	1857	5033
2076	7231	2133	5098
2077	7502	2317	5185
2078	7559	2285	5274
2079	7209	2023	5186
2080	7269	2121	5148
2081	7386	2182	5204
2082	7210	2007	5203
2083	7049	1883	5166
2084	7554	2307	5247
2085	7416	2324	5092
2086	7070	1988	5082
2087	6993	1803	5190
2088	7221	2074	5147
2089	7407	2210	5197
2090	7213	1967	5246
2091	7082	1863	5219
2092	7404	2158	5246
2093	7488	2281	5207
2094	7233	2062	5171
2095	7055	1860	5195
2096	7349	2125	5224
2097	7492	2263	5229
2098	7356	2111	5245
2099	7485	2154	5331
2100	7664	2297	5367
2101	7638	2316	5322
2102	7296	2016	5280
2103	7192	1831	5361
2104	7363	2057	5306
2105	7539	2229	5310
2106	7300	1973	5327
2107	7143	1858	5285
2108	7693	2262	5431
2109	7728	2344	5384
2110	7465	2120	5345
2111	7295	1914	5381
2112	7569	2151	5418
2113	7889	2404	5485
2114	7582	2152	5430
2115	7319	1922	5397
2116	7569	2135	5434
2117	7803	2320	5483
2118	7476	2067	5409
2119	7489	1984	5505
2120	7645	2191	5454
2121	7823	2333	5490
2122	7774	2131	5643
2123	7456	1937	5519
2124	7659	2165	5494
2125	7944	2401	5543
2126	7585	2083	5502
2127	7361	1840	5521
2128	7728	2177	5551
2129	7871	2336	5535
2130	7555	2061	5494
2131	7411	1871	5540
2132	7669	2125	5544
2133	7832	2301	5531
2134	7534	2011	5523
2135	7334	1827	5507
2136	7540	2095	5445
2137	7896	2375	5521
2138	7647	2100	5547
2139	7427	1865	5562
2140	7764	2213	5551
2141	7897	2307	5590
2142	7619	2046	5573
2143	7575	1954	5621
2144	7684	2122	5562
2145	7835	2302	5533
2146	7628	2121	5507
2147	7440	1903	5537
2148	7712	2157	5555
2149	7840	2275	5565
2150	7674	2101	5573
2151	7416	1889	5527
2152	7857	2262	5595
2153	8236	2582	5654
2154	7733	2172	5561
2155	7490	1934	5556
2156	7862	2277	5585
2157	7862	2315	5547
2158	7447	1961	5486
2159	7352	1896	5456
2160	7746	2135	5611
2161	8037	2388	5649
2162	7878	2278	5600
2163	7504	1983	5521
2164	7678	2129	5549
2165	7820	2324	5496
2166	7621	2082	5539
2167	7351	1877	5474
2168	7481	2095	5386
2169	7656	2255	5401
2170	7650	2172	5478
2171	7380	1900	5480
2172	7601	2094	5507
2173	7769	2288	5481
2174	7482	2034	5448
2175	7425	1988	5437
2176	7597	2218	5379
2177	7608	2255	5353
2178	7531	2194	5337
2179	7513	2096	5417
2180	7612	2243	5369
2181	7699	2322	5377
2182	7411	2066	5345
2183	7124	1872	5252
2184	7490	2199	5291
2185	7797	2479	5318
2186	7420	2172	5248
2187	7275	2019	5256
2188	7433	2180	5253
2189	7519	2259	5260
2190	7269	2017	5252
2191	7335	1973	5362
2192	7603	2247	5356
2193	7636	2363	5273
2194	7292	2049	5243
2195	7114	1853	5261
2196	7372	2105	5267
2197	7565	2366	5199
2198	7229	2103	5126
2199	7074	1910	5164
2200	7521	2352	5169
2201	7483	2363	5120
2202	7249	2119	5130
2203	6964	1937	5027
2204	6981	2047	4934
2205	7235	2231	5004
2206	6982	2028	4954
2207	6944	1952	4992
2208	7058	2173	4885
2209	7120	2279	4841
2210	6859	2047	4812
2211	6874	1988	4886
2212	6926	2158	4768
2213	7124	2297	4827
2214	6881	2087	4794
2215	6555	1854	4701
2216	6827	2106	4721
2217	6967	2286	4681
2218	6657	2021	4636
2219	6535	1845	4690
2220	6759	2073	4686
2221	7045	2265	4780
2222	6816	2041	4775
2223	6505	1815	4690
2224	6787	2129	4658
2225	6877	2227	4650
2226	6770	2137	4633
2227	6555	1987	4568
2228	6678	2181	4497
2229	6725	2288	4437
2230	6440	1993	4447
2231	6244	1843	4401
2232	6813	2290	4523
2233	6982	2489	4493
2234	6452	2146	4306
2235	6291	1974	4317
2236	6495	2140	4355
2237	6659	2331	4328
2238	6397	2164	4233
2239	6234	2033	4201
2240	6372	2177	4195
2241	6409	2214	4195
2242	6404	2104	4300
2243	6152	1913	4239
2244	6263	2131	4132
2245	6334	2298	4036
2246	6110	2049	4061
2247	5891	1869	4022
2248	6378	2328	4050
2249	6398	2352	4046
2250	6171	2183	3988
2251	5995	2014	3981
2252	6292	2273	4019
2253	6275	2322	3953
2254	5932	2003	3929
2255	5941	1957	3984
2256	6169	2203	3966
2257	6161	2326	3835
2258	5901	2056	3845
2259	5834	1939	3895
2260	6118	2217	3901
2261	6124	2282	3842
2262	5906	2112	3794
2263	5750	1956	3794
2264	5840	2122	3718
2265	5865	2239	3626
2266	5726	2025	3701
2267	5645	1907	3738
2268	5843	2130	3713
2269	5859	2163	3696
2270	5632	2008	3624
2271	5772	2088	3684
2272	5992	2289	3703
2273	5961	2324	3637
2274	5632	2052	3580
2275	5417	1863	3554
2276	5710	2196	3514
2277	5867	2344	3523
2278	5669	2141	3528
2279	5501	1945	3556
2280	5699	2133	3566
2281	5929	2350	3579
2282	5639	2148	3491
2283	5363	1967	3396
2284	5913	2361	3552
2285	5902	2399	3503
2286	5366	2009	3357
2287	5143	1865	3278
2288	5532	2182	3350
2289	6096	2705	3391
2290	5713	2385	3328
2291	5271	1926	3345
2292	5689	2311	3378
2293	5869	2474	3395
2294	5390	2092	3298
2295	5158	1877	3281
2296	5549	2222	3327
2297	5751	2462	3289
2298	5325	2113	3212
2299	5166	1972	3194
2300	5275	2097	3178
2301	5505	2240	3265
2302	5241	2019	3222
2303	5062	1851	3211
2304	5345	2164	3181
2305	5441	2288	3153
2306	5053	1971	3082
2307	4994	1854	3140
2308	5249	2103	3146
2309	5344	2301	3043
2310	5077	2049	3028
2311	5061	1941	3120
2312	5280	2138	3142
2313	5358	2274	3084
2314	5081	2023	3058
2315	4872	1892	2980
2316	5130	2160	2970
2317	5354	2285	3069
2318	5105	2070	3035
2319	4932	1893	3039
2320	5144	2087	3057
2321	5233	2206	3027
2322	5144	2093	3051
2323	4973	1949	3024
2324	5179	2176	3003
2325	5252	2232	3020
2326	5178	2077	3101
2327	5083	2057	3026
2328	5392	2328	3064
2329	5345	2370	2975
2330	4994	2113	2881
2331	4793	1909	2884
2332	5255	2228	3027
2333	5405	2350	3055
2334	5046	2116	2930
2335	5034	2037	2997
2336	5336	2279	3057
2337	5344	2342	3002
2338	4980	2024	2956
2339	4827	1920	2907
2340	5113	2185	2928
2341	5202	2292	2910
2342	4926	2042	2884
2343	4774	1861	2913
2344	5062	2093	2969
2345	5101	2174	2927
2346	5155	2141	3014
2347	4886	1919	2967
2348	5054	2106	2948
2349	5317	2356	2961
2350	5021	2088	2933
2351	4727	1863	2864
2352	5242	2316	2926
2353	5361	2447	2914
2354	5016	2112	2904
2355	4860	1959	2901
2356	5203	2303	2900
2357	5338	2386	2952
2358	4976	2064	2912
2359	4893	1941	2952
2360	5164	2149	3015
2361	5217	2222	2995
2362	5027	2066	2961
2363	4883	1937	2946
2364	4998	2118	2880
2365	5163	2222	2941
2366	4903	1957	2946
2367	4741	1811	2930
2368	5055	2102	2953
2369	5367	2401	2966
2370	5135	2170	2965
2371	4767	1898	2869
2372	5007	2107	2900
2373	5180	2251	2929
2374	4991	2023	2968
2375	4887	1880	3007
2376	5238	2169	3069
2377	5217	2215	3002
2378	5036	2032	3004
2379	5000	1956	3044
2380	5235	2186	3049
2381	5237	2277	2960
2382	4966	2018	2948
2383	4841	1867	2974
2384	5054	2111	2943
2385	5448	2417	3031
2386	5232	2177	3055
2387	4954	1897	3057
2388	5255	2186	3069
2389	5290	2284	3006
2390	5137	2072	3065
2391	5211	2027	3184
2392	5409	2250	3159
2393	5477	2395	3082
2394	5205	2099	3106
2395	4891	1860	3031
2396	5149	2117	3032
2397	5303	2320	2983
2398	5198	2113	3085
2399	5211	2022	3189
2400	5361	2253	3108
2401	5531	2395	3136
2402	5229	2081	3148
2403	5138	1954	3184
2404	5372	2253	3119
2405	5390	2294	3096
2406	5403	2189	3214
2407	5221	2042	3179
2408	5511	2345	3166
2409	5544	2350	3194
2410	5217	2076	3141
2411	4943	1915	3028
2412	5237	2139	3098
2413	5583	2403	3180
2414	5371	2193	3178
2415	5237	2025	3212
2416	5667	2457	3210
2417	5675	2457	3218
2418	5218	2081	3137
2419	5039	1896	3143
2420	5293	2149	3144
2421	5396	2257	3139
2422	5207	2021	3186
2423	5085	1916	3169
2424	5340	2127	3213
2425	5467	2255	3212
