index	original	background	difference
2188	2555	0	2555
2189	2591	0	2591
2190	2564	0	2564
2191	2555	0	2555
2192	2541	0	2541
2193	2500	0	2500
2194	2491	0	2491
2195	2492	0	2492
2196	2468	0	2468
2197	2465	0	2465
2198	2436	0	2436
2199	2430	0	2430
2200	2463	0	2463
2201	2453	0	2453
2202	2478	0	2478
2203	2467	0	2467
2204	2427	0	2427
2205	2424	0	2424
2206	2434	0	2434
2207	2446	0	2446
2208	2449	0	2449
2209	2473	0	2473
2210	2420	0	2420
2211	2406	0	2406
2212	2435	0	2435
2213	2421	0	2421
2214	2416	0	2416
2215	2389	0	2389
2216	2404	0	2404
2217	2423	0	2423
2218	2339	0	2339
2219	2332	0	2332
2220	2368	0	2368
2221	2387	0	2387
2222	2368	0	2368
2223	2357	0	2357
2224	2365	0	2365
2225	2325	0	2325
2226	2307	0	2307
2227	2359	0	2359
2228	2327	0	2327
2229	2310	0	2310
2230	2322	0	2322
2231	2284	0	2284
2232	2303	0	2303
2233	2287	0	2287
2234	2266	0	2266
2235	2305	0	2305
2236	2305	0	2305
2237	2280	0	2280
2238	2249	0	2249
2239	2241	0	2241
2240	2269	0	2269
2241	2260	0	2260
2242	2263	0	2263
2243	2223	0	2223
2244	2211	0	2211
2245	2248	0	2248
2246	2248	0	2248
2247	2244	0	2244
2248	2231	0	2231
2249	2215	0	2215
2250	2245	0	2245
2251	2273	0	2273
2252	2257	0	2257
2253	2229	0	2229
2254	2214	0	2214
2255	2208	0	2208
2256	2198	0	2198
2257	2199	0	2199
2258	2214	0	2214
2259	2179	0	2179
2260	2189	0	2189
2261	2182	0	2182
2262	2191	0	2191
2263	2169	0	2169
2264	2191	0	2191
2265	2159	0	2159
2266	2128	0	2128
2267	2124	0	2124
2268	2111	0	2111
2269	2138	0	2138
2270	2123	0	2123
2271	2111	0	2111
2272	2125	0	2125
2273	2136	0	2136
2274	2141	0	2141
2275	2104	0	2104
2276	2107	0	2107
2277	2101	0	2101
2278	2097	0	2097
2279	2117	0	2117
2280	2119	0	2119
2281	2121	0	2121
2282	2130	0	2130
2283	2133	0	2133
2284	2119	0	2119
2285	2113	0	2113
2286	2105	0	2105
2287	2108	0	2108
2288	2086	0	2086
2289	2111	0	2111
2290	2093	0	2093
2291	2085	0	2085
2292	2114	0	2114
2293	2089	0	2089
2294	2066	0	2066
2295	2075	0	2075
2296	2091	0	2091
2297	2170	0	2170
2298	2125	0	2125
2299	2068	0	2068
2300	2071	0	2071
2301	2065	0	2065
2302	2081	0	2081
2303	2106	0	2106
2304	2076	0	2076
2305	2068	0	2068
2306	2085	0	2085
2307	2068	0	2068
2308	2088	0	2088
2309	2106	0	2106
